Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
T2b,1,2015-06-08,4661,562,1,0,0,0
T2c,1,2015-06-08,9445,928,1,0,0,0
T3a,1,2015-06-08,7150,952,1,0,0,0
T3b,1,2015-06-08,13997,991,1,0,0,0
T3c,1,2015-06-08,6692,771,1,0,0,0
T3d,1,2015-06-08,4472,655,1,0,0,0
T1a,7,2015-06-07,0,0,0,0,0,0
T1b,7,2015-06-07,0,0,0,0,0,0
T1c,7,2015-06-07,0,0,0,0,0,0
T2a,7,2015-06-07,0,0,0,0,0,0
T2b,7,2015-06-07,0,0,0,0,0,0
T2c,7,2015-06-07,0,0,0,0,0,0
T3a,7,2015-06-07,0,0,0,0,0,0
T3b,7,2015-06-07,0,0,0,0,0,0
T3c,7,2015-06-07,0,0,0,0,0,0
T3d,7,2015-06-07,0,0,0,0,0,0
T1a,6,2015-06-06,7465,733,1,0,0,0
T1b,6,2015-06-06,6771,1000,1,0,0,0
T1c,6,2015-06-06,3941,356,1,0,0,0
T2a,6,2015-06-06,11260,1465,1,0,0,0
T2b,6,2015-06-06,3298,352,1,0,0,0
T2c,6,2015-06-06,6127,559,1,0,0,0
T3a,6,2015-06-06,8695,1056,1,0,0,0
T3b,6,2015-06-06,12199,918,1,0,0,0
T3c,6,2015-06-06,5323,615,1,0,0,0
T3d,6,2015-06-06,3199,408,1,0,0,0
T1a,5,2015-06-05,8360,826,1,1,0,0
T1b,5,2015-06-05,10646,1387,1,1,0,0
T1c,5,2015-06-05,5397,447,1,1,0,0
T2a,5,2015-06-05,11524,1434,1,1,0,0
T2b,5,2015-06-05,7074,608,1,1,0,1
T2c,5,2015-06-05,9510,896,1,1,0,0
T3a,5,2015-06-05,7710,1043,1,1,0,0
T3b,5,2015-06-05,15492,1091,1,1,0,1
T3c,5,2015-06-05,7648,796,1,1,0,0
T3d,5,2015-06-05,4487,590,1,1,0,0
T1a,4,2015-06-04,7357,755,1,1,0,0
T1b,4,2015-06-04,0,0,0,1,a,0
T1c,4,2015-06-04,4704,416,1,1,0,0
T2a,4,2015-06-04,11999,1413,1,1,0,0
T2b,4,2015-06-04,0,0,0,1,a,1
T2c,4,2015-06-04,9423,868,1,1,0,0
T3a,4,2015-06-04,7729,925,1,1,0,0
T3b,4,2015-06-04,0,0,0,1,a,1
T3c,4,2015-06-04,6547,731,1,1,0,0
T3d,4,2015-06-04,4597,591,1,1,0,0
T1a,3,2015-06-03,8415,795,1,1,0,0
T1b,3,2015-06-03,10162,1347,1,1,0,0
T1c,3,2015-06-03,5668,467,1,1,0,0
T2a,3,2015-06-03,10561,1309,1,1,0,0
T2b,3,2015-06-03,5523,569,1,1,0,1
T2c,3,2015-06-03,10175,924,1,1,0,0
T3a,3,2015-06-03,8516,1011,1,1,0,0
T3b,3,2015-06-03,13712,973,1,1,0,1
T3c,3,2015-06-03,7448,780,1,1,0,0
T3d,3,2015-06-03,4975,629,1,1,0,0
T1a,2,2015-06-02,8685,805,1,1,0,0
T1b,2,2015-06-02,9565,1265,1,1,0,0
T1c,2,2015-06-02,6179,476,1,1,0,0
T2a,2,2015-06-02,12119,1404,1,1,0,0
T2b,2,2015-06-02,5337,493,1,1,0,1
T2c,2,2015-06-02,11560,956,1,1,0,0
T3a,2,2015-06-02,9055,1031,1,1,0,0
T3b,2,2015-06-02,12519,895,1,1,0,1
T3c,2,2015-06-02,8072,814,1,1,0,0
T3d,2,2015-06-02,4805,611,1,1,0,0
T1a,1,2015-06-01,8647,871,1,1,0,0
T1b,1,2015-06-01,11555,1466,1,1,0,0
T1c,1,2015-06-01,6156,507,1,1,0,0
T2a,1,2015-06-01,12573,1380,1,1,0,0
T2b,1,2015-06-01,6365,591,1,1,0,1
T2c,1,2015-06-01,10496,919,1,1,0,0
T3a,1,2015-06-01,10528,1171,1,1,0,0
T3b,1,2015-06-01,16579,1071,1,1,0,1
T3c,1,2015-06-01,10729,1084,1,1,0,0
T3d,1,2015-06-01,6857,762,1,1,0,0
T1a,7,2015-05-31,0,0,0,0,0,0
T1b,7,2015-05-31,0,0,0,0,0,0
T1c,7,2015-05-31,0,0,0,0,0,0
T2a,7,2015-05-31,0,0,0,0,0,0
T2b,7,2015-05-31,0,0,0,0,0,0
T2c,7,2015-05-31,0,0,0,0,0,0
T3a,7,2015-05-31,0,0,0,0,0,0
T3b,7,2015-05-31,0,0,0,0,0,0
T3c,7,2015-05-31,0,0,0,0,0,0
T3d,7,2015-05-31,0,0,0,0,0,0
T1a,6,2015-05-30,9091,909,1,0,0,0
T1b,6,2015-05-30,7723,1057,1,0,0,0
T1c,6,2015-05-30,4170,373,1,0,0,0
T2a,6,2015-05-30,12236,1570,1,0,0,0
T2b,6,2015-05-30,3849,349,1,0,0,0
T2c,6,2015-05-30,6975,603,1,0,0,0
T3a,6,2015-05-30,9161,1117,1,0,0,0
T3b,6,2015-05-30,14820,1018,1,0,0,0
T3c,6,2015-05-30,5792,657,1,0,0,0
T3d,6,2015-05-30,3520,404,1,0,0,0
T1a,5,2015-05-29,9267,852,1,0,0,0
T1b,5,2015-05-29,8860,1165,1,0,0,0
T1c,5,2015-05-29,4779,431,1,0,0,0
T2a,5,2015-05-29,9864,1354,1,0,0,0
T2b,5,2015-05-29,5411,492,1,0,0,1
T2c,5,2015-05-29,9259,873,1,0,0,0
T3a,5,2015-05-29,8365,1066,1,0,0,0
T3b,5,2015-05-29,12747,911,1,0,0,1
T3c,5,2015-05-29,7533,802,1,0,0,0
T3d,5,2015-05-29,4386,585,1,0,0,0
T1a,4,2015-05-28,7623,729,1,0,0,0
T1b,4,2015-05-28,5758,835,1,0,0,0
T1c,4,2015-05-28,3779,381,1,0,0,0
T2a,4,2015-05-28,9427,1280,1,0,0,0
T2b,4,2015-05-28,4620,460,1,0,0,1
T2c,4,2015-05-28,8117,803,1,0,0,0
T3a,4,2015-05-28,6219,842,1,0,0,0
T3b,4,2015-05-28,10496,748,1,0,0,1
T3c,4,2015-05-28,5555,670,1,0,0,0
T3d,4,2015-05-28,4414,552,1,0,0,0
T1a,3,2015-05-27,6610,704,1,0,0,0
T1b,3,2015-05-27,5172,815,1,0,0,0
T1c,3,2015-05-27,4117,397,1,0,0,0
T2a,3,2015-05-27,9925,1297,1,0,0,0
T2b,3,2015-05-27,4929,506,1,0,0,1
T2c,3,2015-05-27,9614,944,1,0,0,0
T3a,3,2015-05-27,6774,897,1,0,0,0
T3b,3,2015-05-27,11244,793,1,0,0,1
T3c,3,2015-05-27,5570,706,1,0,0,0
T3d,3,2015-05-27,4062,558,1,0,0,0
T1a,2,2015-05-26,8033,854,1,0,0,0
T1b,2,2015-05-26,6853,1000,1,0,0,1
T1c,2,2015-05-26,4760,475,1,0,0,1
T2a,2,2015-05-26,11795,1513,1,0,0,1
T2b,2,2015-05-26,5070,522,1,0,0,1
T2c,2,2015-05-26,9457,947,1,0,0,1
T3a,2,2015-05-26,7754,964,1,0,0,1
T3b,2,2015-05-26,12905,946,1,0,0,1
T3c,2,2015-05-26,6988,860,1,0,0,0
T3d,2,2015-05-26,4867,637,1,0,0,0
T1a,1,2015-05-25,0,0,0,0,a,0
T1b,1,2015-05-25,0,0,0,0,a,0
T1c,1,2015-05-25,0,0,0,0,a,0
T2a,1,2015-05-25,0,0,0,0,a,0
T2b,1,2015-05-25,0,0,0,0,a,0
T2c,1,2015-05-25,0,0,0,0,a,0
T3a,1,2015-05-25,0,0,0,0,a,0
T3b,1,2015-05-25,0,0,0,0,a,0
T3c,1,2015-05-25,0,0,0,0,a,0
T3d,1,2015-05-25,0,0,0,0,a,0
T1a,7,2015-05-24,0,0,0,0,0,0
T1b,7,2015-05-24,0,0,0,0,0,0
T1c,7,2015-05-24,0,0,0,0,0,0
T2a,7,2015-05-24,0,0,0,0,0,0
T2b,7,2015-05-24,0,0,0,0,0,0
T2c,7,2015-05-24,0,0,0,0,0,0
T3a,7,2015-05-24,0,0,0,0,0,0
T3b,7,2015-05-24,0,0,0,0,0,0
T3c,7,2015-05-24,0,0,0,0,0,0
T3d,7,2015-05-24,0,0,0,0,0,0
T1a,6,2015-05-23,7274,799,1,0,0,0
T1b,6,2015-05-23,6119,905,1,0,0,0
T1c,6,2015-05-23,4106,377,1,0,0,0
T2a,6,2015-05-23,11452,1536,1,0,0,0
T2b,6,2015-05-23,3469,369,1,0,0,0
T2c,6,2015-05-23,6275,610,1,0,0,0
T3a,6,2015-05-23,7548,1038,1,0,0,0
T3b,6,2015-05-23,14047,1056,1,0,0,0
T3c,6,2015-05-23,5619,673,1,0,0,0
T3d,6,2015-05-23,4060,474,1,0,0,0
T1a,5,2015-05-22,7860,790,1,1,0,0
T1b,5,2015-05-22,7842,1063,1,1,0,0
T1c,5,2015-05-22,4283,426,1,1,0,0
T2a,5,2015-05-22,10429,1321,1,1,0,0
T2b,5,2015-05-22,6164,662,1,1,0,0
T2c,5,2015-05-22,8709,843,1,1,0,0
T3a,5,2015-05-22,7830,1029,1,1,0,0
T3b,5,2015-05-22,14159,1007,1,1,0,0
T3c,5,2015-05-22,6396,762,1,1,0,0
T3d,5,2015-05-22,4077,550,1,1,0,0
T1a,4,2015-05-21,8044,791,1,1,0,0
T1b,4,2015-05-21,7295,1046,1,1,0,0
T1c,4,2015-05-21,5031,434,1,1,0,0
T2a,4,2015-05-21,10474,1316,1,1,0,0
T2b,4,2015-05-21,6610,722,1,1,0,0
T2c,4,2015-05-21,9053,828,1,1,0,0
T3a,4,2015-05-21,7572,953,1,1,0,0
T3b,4,2015-05-21,13068,901,1,1,0,0
T3c,4,2015-05-21,6769,749,1,1,0,0
T3d,4,2015-05-21,4227,574,1,1,0,0
T1a,3,2015-05-20,9165,793,1,1,0,0
T1b,3,2015-05-20,8254,1123,1,1,0,0
T1c,3,2015-05-20,4461,394,1,1,0,0
T2a,3,2015-05-20,10338,1307,1,1,0,0
T2b,3,2015-05-20,5536,648,1,1,0,0
T2c,3,2015-05-20,9908,862,1,1,0,0
T3a,3,2015-05-20,7142,926,1,1,0,0
T3b,3,2015-05-20,12370,849,1,1,0,0
T3c,3,2015-05-20,5989,727,1,1,0,0
T3d,3,2015-05-20,4547,610,1,1,0,0
T1a,2,2015-05-19,8468,796,1,1,0,0
T1b,2,2015-05-19,8159,1106,1,1,0,0
T1c,2,2015-05-19,4719,410,1,1,0,0
T2a,2,2015-05-19,10685,1349,1,1,0,0
T2b,2,2015-05-19,6185,685,1,1,0,0
T2c,2,2015-05-19,9145,871,1,1,0,0
T3a,2,2015-05-19,8950,1009,1,1,0,0
T3b,2,2015-05-19,13809,925,1,1,0,0
T3c,2,2015-05-19,6992,755,1,1,0,0
T3d,2,2015-05-19,4616,591,1,1,0,0
T1a,1,2015-05-18,10451,938,1,1,0,0
T1b,1,2015-05-18,10249,1352,1,1,0,0
T1c,1,2015-05-18,5042,459,1,1,0,0
T2a,1,2015-05-18,12378,1516,1,1,0,0
T2b,1,2015-05-18,7489,778,1,1,0,0
T2c,1,2015-05-18,11655,1055,1,1,0,0
T3a,1,2015-05-18,10377,1161,1,1,0,0
T3b,1,2015-05-18,14313,1027,1,1,0,0
T3c,1,2015-05-18,8169,885,1,1,0,0
T3d,1,2015-05-18,5864,696,1,1,0,0
T1a,7,2015-05-17,0,0,0,0,0,0
T1b,7,2015-05-17,0,0,0,0,0,0
T1c,7,2015-05-17,0,0,0,0,0,0
T2a,7,2015-05-17,0,0,0,0,0,0
T2b,7,2015-05-17,0,0,0,0,0,0
T2c,7,2015-05-17,0,0,0,0,0,0
T3a,7,2015-05-17,0,0,0,0,0,0
T3b,7,2015-05-17,0,0,0,0,0,0
T3c,7,2015-05-17,0,0,0,0,0,0
T3d,7,2015-05-17,0,0,0,0,0,0
T1a,6,2015-05-16,6776,736,1,0,0,0
T1b,6,2015-05-16,5570,877,1,0,0,0
T1c,6,2015-05-16,4312,371,1,0,0,0
T2a,6,2015-05-16,11292,1454,1,0,0,0
T2b,6,2015-05-16,3674,393,1,0,0,0
T2c,6,2015-05-16,5594,539,1,0,0,0
T3a,6,2015-05-16,7764,1014,1,0,0,0
T3b,6,2015-05-16,13763,1034,1,0,0,0
T3c,6,2015-05-16,5125,635,1,0,0,0
T3d,6,2015-05-16,3828,458,1,0,0,0
T1a,5,2015-05-15,7038,795,1,0,0,1
T1b,5,2015-05-15,7410,1139,1,0,0,0
T1c,5,2015-05-15,6317,533,1,0,0,1
T2a,5,2015-05-15,10770,1380,1,0,0,1
T2b,5,2015-05-15,5015,541,1,0,0,0
T2c,5,2015-05-15,8923,899,1,0,0,1
T3a,5,2015-05-15,8581,1071,1,0,0,1
T3b,5,2015-05-15,14889,1002,1,0,0,0
T3c,5,2015-05-15,6783,814,1,0,0,1
T3d,5,2015-05-15,5509,673,1,0,0,1
T1a,4,2015-05-14,0,0,0,0,a,0
T1b,4,2015-05-14,0,0,0,0,a,0
T1c,4,2015-05-14,0,0,0,0,a,0
T2a,4,2015-05-14,0,0,0,0,a,0
T2b,4,2015-05-14,0,0,0,0,a,0
T2c,4,2015-05-14,0,0,0,0,a,0
T3a,4,2015-05-14,0,0,0,0,a,0
T3b,4,2015-05-14,0,0,0,0,a,0
T3c,4,2015-05-14,0,0,0,0,a,0
T3d,4,2015-05-14,0,0,0,0,a,0
T1a,3,2015-05-13,8581,917,1,0,0,0
T1b,3,2015-05-13,6174,1017,1,0,0,0
T1c,3,2015-05-13,5595,507,1,0,0,0
T2a,3,2015-05-13,11761,1472,1,0,0,0
T2b,3,2015-05-13,5142,683,1,0,0,0
T2c,3,2015-05-13,10278,976,1,0,0,0
T3a,3,2015-05-13,7969,1052,1,0,0,0
T3b,3,2015-05-13,13204,1008,1,0,0,0
T3c,3,2015-05-13,7272,854,1,0,0,0
T3d,3,2015-05-13,4395,623,1,0,0,0
T1a,2,2015-05-12,6728,690,1,0,0,0
T1b,2,2015-05-12,5889,901,1,0,0,0
T1c,2,2015-05-12,4514,423,1,0,0,0
T2a,2,2015-05-12,9512,1243,1,0,0,0
T2b,2,2015-05-12,4823,677,1,0,0,0
T2c,2,2015-05-12,7878,806,1,0,0,0
T3a,2,2015-05-12,6367,943,1,0,0,0
T3b,2,2015-05-12,9575,738,1,0,0,0
T3c,2,2015-05-12,6141,730,1,0,0,0
T3d,2,2015-05-12,3952,564,1,0,0,0
T1a,1,2015-05-11,6263,729,1,0,0,0
T1b,1,2015-05-11,5105,883,1,0,0,0
T1c,1,2015-05-11,4937,462,1,0,0,0
T2a,1,2015-05-11,10652,1348,1,0,0,0
T2b,1,2015-05-11,5119,657,1,0,0,0
T2c,1,2015-05-11,9166,901,1,0,0,0
T3a,1,2015-05-11,6786,943,1,0,0,0
T3b,1,2015-05-11,10007,780,1,0,0,0
T3c,1,2015-05-11,5997,772,1,0,0,0
T3d,1,2015-05-11,4034,572,1,0,0,0
T1a,7,2015-05-10,0,0,0,0,0,0
T1b,7,2015-05-10,0,0,0,0,0,0
T1c,7,2015-05-10,0,0,0,0,0,0
T2a,7,2015-05-10,0,0,0,0,0,0
T2b,7,2015-05-10,0,0,0,0,0,0
T2c,7,2015-05-10,0,0,0,0,0,0
T3a,7,2015-05-10,0,0,0,0,0,0
T3b,7,2015-05-10,0,0,0,0,0,0
T3c,7,2015-05-10,0,0,0,0,0,0
T3d,7,2015-05-10,0,0,0,0,0,0
T1a,6,2015-05-09,7414,840,1,0,0,0
T1b,6,2015-05-09,6903,1034,1,0,0,0
T1c,6,2015-05-09,3950,357,1,0,0,0
T2a,6,2015-05-09,11763,1443,1,0,0,0
T2b,6,2015-05-09,3612,399,1,0,0,0
T2c,6,2015-05-09,6275,600,1,0,0,0
T3a,6,2015-05-09,8736,1122,1,0,0,0
T3b,6,2015-05-09,14057,1100,1,0,0,0
T3c,6,2015-05-09,5872,694,1,0,0,0
T3d,6,2015-05-09,3531,400,1,0,0,0
T1a,5,2015-05-08,8583,842,1,1,0,0
T1b,5,2015-05-08,8489,1205,1,1,0,0
T1c,5,2015-05-08,5371,459,1,1,0,0
T2a,5,2015-05-08,11499,1353,1,1,0,0
T2b,5,2015-05-08,5809,637,1,1,0,0
T2c,5,2015-05-08,10184,942,1,1,0,0
T3a,5,2015-05-08,8633,1102,1,1,0,0
T3b,5,2015-05-08,12153,866,1,1,0,0
T3c,5,2015-05-08,7570,863,1,1,0,0
T3d,5,2015-05-08,3886,555,1,1,0,0
T1a,4,2015-05-07,8231,803,1,1,0,0
T1b,4,2015-05-07,7833,1098,1,1,0,0
T1c,4,2015-05-07,5141,416,1,1,0,0
T2a,4,2015-05-07,9980,1279,1,1,0,0
T2b,4,2015-05-07,5375,628,1,1,0,0
T2c,4,2015-05-07,8555,832,1,1,0,0
T3a,4,2015-05-07,7570,966,1,1,0,0
T3b,4,2015-05-07,11515,865,1,1,0,0
T3c,4,2015-05-07,7114,819,1,1,0,0
T3d,4,2015-05-07,4755,598,1,1,0,0
T1a,3,2015-05-06,8380,800,1,1,0,0
T1b,3,2015-05-06,9161,1198,1,1,0,0
T1c,3,2015-05-06,5494,426,1,1,0,0
T2a,3,2015-05-06,10302,1307,1,1,0,0
T2b,3,2015-05-06,6100,688,1,1,0,0
T2c,3,2015-05-06,10935,932,1,1,0,0
T3a,3,2015-05-06,7866,989,1,1,0,0
T3b,3,2015-05-06,12968,893,1,1,0,0
T3c,3,2015-05-06,6900,776,1,1,0,0
T3d,3,2015-05-06,4311,587,1,1,0,0
T1a,2,2015-05-05,7909,722,1,1,0,0
T1b,2,2015-05-05,10020,1213,1,1,0,0
T1c,2,2015-05-05,5077,419,1,1,0,0
T2a,2,2015-05-05,11342,1384,1,1,0,0
T2b,2,2015-05-05,5867,680,1,1,0,0
T2c,2,2015-05-05,9781,893,1,1,0,0
T3a,2,2015-05-05,7717,968,1,1,0,0
T3b,2,2015-05-05,13254,952,1,1,0,0
T3c,2,2015-05-05,6754,733,1,1,0,0
T3d,2,2015-05-05,5015,609,1,1,0,0
T1a,1,2015-05-04,10014,930,1,1,0,0
T1b,1,2015-05-04,11590,1464,1,1,0,0
T1c,1,2015-05-04,6886,544,1,1,0,0
T2a,1,2015-05-04,12210,1480,1,1,0,0
T2b,1,2015-05-04,8116,812,1,1,0,0
T2c,1,2015-05-04,11339,1043,1,1,0,0
T3a,1,2015-05-04,10330,1178,1,1,0,0
T3b,1,2015-05-04,15904,1133,1,1,0,0
T3c,1,2015-05-04,9286,983,1,1,0,0
T3d,1,2015-05-04,6338,764,1,1,0,0
T1a,7,2015-05-03,0,0,0,0,0,0
T1b,7,2015-05-03,0,0,0,0,0,0
T1c,7,2015-05-03,0,0,0,0,0,0
T2a,7,2015-05-03,0,0,0,0,0,0
T2b,7,2015-05-03,0,0,0,0,0,0
T2c,7,2015-05-03,0,0,0,0,0,0
T3a,7,2015-05-03,0,0,0,0,0,0
T3b,7,2015-05-03,0,0,0,0,0,0
T3c,7,2015-05-03,0,0,0,0,0,0
T3d,7,2015-05-03,0,0,0,0,0,0
T1a,6,2015-05-02,9481,945,1,0,0,0
T1b,6,2015-05-02,9128,1301,1,0,0,0
T1c,6,2015-05-02,6045,498,1,0,0,0
T2a,6,2015-05-02,14292,1718,1,0,0,0
T2b,6,2015-05-02,3999,428,1,0,0,0
T2c,6,2015-05-02,8316,739,1,0,0,0
T3a,6,2015-05-02,9784,1229,1,0,0,0
T3b,6,2015-05-02,18728,1311,1,0,0,0
T3c,6,2015-05-02,7834,823,1,0,0,0
T3d,6,2015-05-02,4715,588,1,0,0,0
T1a,5,2015-05-01,0,0,0,1,a,0
T1b,5,2015-05-01,0,0,0,1,a,0
T1c,5,2015-05-01,0,0,0,1,a,0
T2a,5,2015-05-01,0,0,0,1,a,0
T2b,5,2015-05-01,0,0,0,1,a,0
T2c,5,2015-05-01,0,0,0,1,a,0
T3a,5,2015-05-01,0,0,0,1,a,0
T3b,5,2015-05-01,0,0,0,1,a,0
T3c,5,2015-05-01,0,0,0,1,a,0
T3d,5,2015-05-01,0,0,0,1,a,0
T1a,4,2015-04-30,12063,1098,1,1,0,0
T1b,4,2015-04-30,12977,1499,1,1,0,0
T1c,4,2015-04-30,5980,533,1,1,0,0
T2a,4,2015-04-30,12431,1555,1,1,0,0
T2b,4,2015-04-30,7340,790,1,1,0,0
T2c,4,2015-04-30,11179,1037,1,1,0,0
T3a,4,2015-04-30,10339,1304,1,1,0,0
T3b,4,2015-04-30,16974,1215,1,1,0,0
T3c,4,2015-04-30,9472,946,1,1,0,0
T3d,4,2015-04-30,6073,705,1,1,0,0
T1a,3,2015-04-29,9748,870,1,1,0,0
T1b,3,2015-04-29,8771,1161,1,1,0,0
T1c,3,2015-04-29,4978,442,1,1,0,0
T2a,3,2015-04-29,10499,1305,1,1,0,0
T2b,3,2015-04-29,5904,682,1,1,0,0
T2c,3,2015-04-29,10580,972,1,1,0,0
T3a,3,2015-04-29,8439,1068,1,1,0,0
T3b,3,2015-04-29,13424,953,1,1,0,0
T3c,3,2015-04-29,8140,792,1,1,0,0
T3d,3,2015-04-29,5492,615,1,1,0,0
T1a,2,2015-04-28,8636,764,1,1,0,0
T1b,2,2015-04-28,8750,1168,1,1,0,0
T1c,2,2015-04-28,5807,496,1,1,0,0
T2a,2,2015-04-28,10186,1245,1,1,0,0
T2b,2,2015-04-28,5873,683,1,1,0,0
T2c,2,2015-04-28,10365,922,1,1,0,0
T3a,2,2015-04-28,8060,1014,1,1,0,0
T3b,2,2015-04-28,13447,877,1,1,0,0
T3c,2,2015-04-28,7205,802,1,1,0,0
T3d,2,2015-04-28,4404,571,1,1,0,0
T1a,1,2015-04-27,10705,930,1,1,0,0
T1b,1,2015-04-27,10341,1276,1,1,0,0
T1c,1,2015-04-27,5880,501,1,1,0,0
T2a,1,2015-04-27,11058,1394,1,1,0,0
T2b,1,2015-04-27,7610,778,1,1,0,0
T2c,1,2015-04-27,10672,973,1,1,0,0
T3a,1,2015-04-27,9392,1140,1,1,0,0
T3b,1,2015-04-27,16401,1116,1,1,0,0
T3c,1,2015-04-27,9024,991,1,1,0,0
T3d,1,2015-04-27,5354,634,1,1,0,0
T1a,7,2015-04-26,0,0,0,0,0,0
T1b,7,2015-04-26,0,0,0,0,0,0
T1c,7,2015-04-26,0,0,0,0,0,0
T2a,7,2015-04-26,0,0,0,0,0,0
T2b,7,2015-04-26,0,0,0,0,0,0
T2c,7,2015-04-26,0,0,0,0,0,0
T3a,7,2015-04-26,0,0,0,0,0,0
T3b,7,2015-04-26,0,0,0,0,0,0
T3c,7,2015-04-26,0,0,0,0,0,0
T3d,7,2015-04-26,0,0,0,0,0,0
T1a,6,2015-04-25,6697,723,1,0,0,0
T1b,6,2015-04-25,5160,819,1,0,0,0
T1c,6,2015-04-25,4047,405,1,0,0,0
T2a,6,2015-04-25,11236,1465,1,0,0,0
T2b,6,2015-04-25,2969,352,1,0,0,0
T2c,6,2015-04-25,5930,554,1,0,0,0
T3a,6,2015-04-25,7833,1001,1,0,0,0
T3b,6,2015-04-25,13432,1024,1,0,0,0
T3c,6,2015-04-25,5160,637,1,0,0,0
T3d,6,2015-04-25,2462,305,1,0,0,0
T1a,5,2015-04-24,6108,669,1,0,0,0
T1b,5,2015-04-24,4495,793,1,0,0,0
T1c,5,2015-04-24,5226,441,1,0,0,0
T2a,5,2015-04-24,9013,1202,1,0,0,0
T2b,5,2015-04-24,4687,599,1,0,0,0
T2c,5,2015-04-24,7573,770,1,0,0,0
T3a,5,2015-04-24,6506,957,1,0,0,0
T3b,5,2015-04-24,10907,901,1,0,0,0
T3c,5,2015-04-24,5300,668,1,0,0,0
T3d,5,2015-04-24,3016,424,1,0,0,0
T1a,4,2015-04-23,5680,630,1,0,0,0
T1b,4,2015-04-23,4629,755,1,0,0,0
T1c,4,2015-04-23,4453,407,1,0,0,0
T2a,4,2015-04-23,9209,1216,1,0,0,0
T2b,4,2015-04-23,4486,631,1,0,0,0
T2c,4,2015-04-23,7685,743,1,0,0,0
T3a,4,2015-04-23,6657,890,1,0,0,0
T3b,4,2015-04-23,10372,780,1,0,0,0
T3c,4,2015-04-23,5040,661,1,0,0,0
T3d,4,2015-04-23,3314,462,1,0,0,0
T1a,3,2015-04-22,5326,610,1,0,0,0
T1b,3,2015-04-22,4903,804,1,0,0,0
T1c,3,2015-04-22,3902,405,1,0,0,0
T2a,3,2015-04-22,9557,1248,1,0,0,0
T2b,3,2015-04-22,4383,604,1,0,0,0
T2c,3,2015-04-22,8291,826,1,0,0,0
T3a,3,2015-04-22,6325,879,1,0,0,0
T3b,3,2015-04-22,9653,733,1,0,0,0
T3c,3,2015-04-22,4979,695,1,0,0,0
T3d,3,2015-04-22,3350,500,1,0,0,0
T1a,2,2015-04-21,5758,657,1,0,0,0
T1b,2,2015-04-21,4659,803,1,0,0,0
T1c,2,2015-04-21,4048,394,1,0,0,0
T2a,2,2015-04-21,8376,1188,1,0,0,0
T2b,2,2015-04-21,4123,572,1,0,0,0
T2c,2,2015-04-21,7199,800,1,0,0,0
T3a,2,2015-04-21,6598,917,1,0,0,0
T3b,2,2015-04-21,8992,716,1,0,0,0
T3c,2,2015-04-21,4973,647,1,0,0,0
T3d,2,2015-04-21,3824,544,1,0,0,0
T1a,1,2015-04-20,6420,741,1,0,0,0
T1b,1,2015-04-20,5401,899,1,0,0,0
T1c,1,2015-04-20,4724,476,1,0,0,0
T2a,1,2015-04-20,10018,1370,1,0,0,0
T2b,1,2015-04-20,4378,598,1,0,0,0
T2c,1,2015-04-20,7753,810,1,0,0,0
T3a,1,2015-04-20,7126,957,1,0,0,0
T3b,1,2015-04-20,9981,807,1,0,0,0
T3c,1,2015-04-20,5961,771,1,0,0,0
T3d,1,2015-04-20,4035,566,1,0,0,0
T1a,7,2015-04-19,0,0,0,0,0,0
T1b,7,2015-04-19,0,0,0,0,0,0
T1c,7,2015-04-19,0,0,0,0,0,0
T2a,7,2015-04-19,0,0,0,0,0,0
T2b,7,2015-04-19,0,0,0,0,0,0
T2c,7,2015-04-19,0,0,0,0,0,0
T3a,7,2015-04-19,0,0,0,0,0,0
T3b,7,2015-04-19,0,0,0,0,0,0
T3c,7,2015-04-19,0,0,0,0,0,0
T3d,7,2015-04-19,0,0,0,0,0,0
T1a,6,2015-04-18,6532,733,1,0,0,0
T1b,6,2015-04-18,5636,887,1,0,0,0
T1c,6,2015-04-18,4557,402,1,0,0,0
T2a,6,2015-04-18,11914,1490,1,0,0,0
T2b,6,2015-04-18,3703,409,1,0,0,0
T2c,6,2015-04-18,6119,605,1,0,0,0
T3a,6,2015-04-18,8072,1054,1,0,0,0
T3b,6,2015-04-18,13219,1027,1,0,0,0
T3c,6,2015-04-18,4868,610,1,0,0,0
T3d,6,2015-04-18,2369,304,1,0,0,0
T1a,5,2015-04-17,8321,782,1,1,0,1
T1b,5,2015-04-17,7103,1029,1,1,0,0
T1c,5,2015-04-17,5846,483,1,1,0,0
T2a,5,2015-04-17,10723,1304,1,1,0,0
T2b,5,2015-04-17,6185,619,1,1,0,0
T2c,5,2015-04-17,9527,882,1,1,0,0
T3a,5,2015-04-17,8350,1082,1,1,0,0
T3b,5,2015-04-17,12914,951,1,1,0,0
T3c,5,2015-04-17,6933,763,1,1,0,1
T3d,5,2015-04-17,3872,475,1,1,0,1
T1a,4,2015-04-16,8033,762,1,1,0,1
T1b,4,2015-04-16,8080,1105,1,1,0,0
T1c,4,2015-04-16,4537,423,1,1,0,0
T2a,4,2015-04-16,9989,1263,1,1,0,0
T2b,4,2015-04-16,5534,676,1,1,0,0
T2c,4,2015-04-16,9287,893,1,1,0,0
T3a,4,2015-04-16,7697,980,1,1,0,0
T3b,4,2015-04-16,13486,936,1,1,0,0
T3c,4,2015-04-16,5923,682,1,1,0,1
T3d,4,2015-04-16,4035,511,1,1,0,1
